"IDS","NAME","LONGITUDE","LATITUDE","NEAREST_LINE_ID","COMID","ARBOLATESU","SNAP_DIST","DISTFROMNODE","DISTTONODE","DIST_FROMHWKM","GEOMETRY","POINTTYPE"
"Point.1126","AZ00200 HARQUAHALA FRS",-113.1002,33.5488,20393427,20393427,25.256,130.015174756415,2119.24295220762,4092.7160353078,21.1632839646922,"c(305109.822476716, 3714016.68433236)","dam"
"Point.1127","AZ20009 CREOSOTE DETENTION DAM",-109.57,32.7,21303479,21303479,26.829,228.454295801289,3051.78756229687,2026.71208019934,24.8022879198007,"c(633843.236275456, 3619048.33193257)","dam"
"Point.1128","AZ20029 SOUTH WELL DETENTION DAM",-109.57,32.71,21303469,21303469,6.04,188.34897041736,5224.81313550743,815.091610106056,5.22490838989394,"c(633872.168985873, 3620151.18450989)","dam"
"Point.1129","AZ00212 BOULDER FLOOD BASIN",-113.2305,34.6055,21396861,21396861,20.455,41.7793938603376,495.790572477407,207.164546285841,20.2478354537142,"c(295431.812616865, 3831548.85224236)","dam"
"Point.1130","AZ00272 TOWN OF EAGAR WWTP",-109.2883,34.1469,20584952,20584952,604.486,18.5848744476267,2146.8079330677,795.797209096095,603.690202790904,"c(657825.793539184, 3779772.6212397)","dam"
"Point.1131","AZ20025 SAN SIMON BARRIER STRUCTURE DETENTION DAM",-109.61,32.78,21302979,21302979,9.477,18.011930592876,156.371669790898,1362.40640812504,8.11459359187496,"c(630192.25179833, 3627749.43687205)","dam"
"Point.1132","AZ00209 GREEN VALLEY WWTP",-110.9725,31.9005,15905911,15905911,2619.567,103.033396666586,1330.48650870391,1742.12757720263,2617.8248724228,"c(502499.826487787, 3529430.00739047)","dam"
"Point.1133","AZ00321 ALPINE SANITARY",-109.1413,33.8397,945040095,945040095,34.967,341.780374642545,2925.86830035445,4269.18616318163,30.6978138368184,"c(672083.453734156, 3746262.03017065)","dam"
"Point.1134","AZ00194 GOLD GULCH #2",-110.9922,33.4247,22444060,22444060,9.515,17.090830055823,1767.68085330075,970.56445060617,8.54443554939383,"c(500727.569677453, 3698353.94492348)","dam"
"Point.1135","AZ00199 SADDLEBACK FRS",-113.0666,33.4758,945070091,945070091,51.672,32.1262950523612,134.812949412829,312.60786124444,51.3593921387556,"c(308005.345902781, 3705948.43048239)","dam"
"Point.1136","CO02906 JACOBS LADDER",-107.4331,37.379,17030810,17030810,9.667,109.856236923331,200.422719556468,1059.34073591709,8.60765926408291,"c(815808.13674187, 4142785.26555999)","dam"
"Point.1137","CO02911 KEM LAKE",-107.7989,37.5088,17014107,17014107,8.651,3.40514364167654,3142.39418624185,1029.90636391738,7.62109363608262,"c(782954.044523727, 4156133.5018834)","dam"
"Point.1138","CO02893 BALL LAKE",-107.4741,40.028,1342882,1342882,33.715,39.509056438354,1.67388663099369,190.155325964795,33.5248446740352,"c(800918.612311895, 4436831.44937977)","dam"
"Point.1139","CO02796 STAINTON #3",-107.3108,39.4283,1326431,1326431,20.245,286.362943014536,8735.48038259388,294.970720408779,19.9500292795912,"c(817841.467712721, 4370868.96951074)","dam"
"Point.1140","CO02564 LONE STAR #3",-108.1791,38.7988,3232809,3232809,0.138,36.2135248992401,0,137.753154615717,0.000246845384283184,"c(744942.954913274, 4298237.30284095)","dam"
"Point.1141","CO02572 TAYLOR DRAW",-108.7132,40.1075,5307986,5307986,5916.325,5.49139231494307,828.504396623228,43.6310462180433,5916.28136895378,"c(694908.507918442, 4442195.19633528)","dam"
"Point.1142","CO02565 ROCKWELL #1",-107.5733,38.6319,3251617,3251617,18.061,295.961923394505,3220.18016649884,4608.91871515916,13.4520812848408,"c(798038.656116859, 4281353.85554552)","dam"
"Point.1143","CO02561 MOUNT GUNNISON #1-FW 1",-107.4505,38.9249,1337928,1337928,822.631,453.719619001494,1074.45989685635,834.641436984929,821.796358563015,"c(807882.59294698, 4314860.89360042)","dam"
"Point.1144","CO02272 STEAMBOAT SPRINGS WASTEWATER",-106.9105,40.4919,1354304,1354304,1292.388,943.457675041883,530.497257128067,387.206969294259,1292.00079303071,"c(846466.90779083, 4491328.07063704)","dam"
"Point.1145","CO02735 DAVIS GULCH",-108.1122,39.6283,1253442,1253442,13.398,82.1841937739663,111.040183981095,958.008463849064,12.4399915361509,"c(747793.844967559, 4390431.92800017)","dam"
"Point.1146","CO02248 YAMCOLO",-107.0476,40.0529,1356526,1356526,6.663,9.93915293093656,4056.00867764618,771.761114132241,5.89123888586776,"c(837167.315273896, 4441126.51757291)","dam"
"Point.1147","CO02653 MIDDLE CANYON CREEK",-108.9283,38.8533,2523304,2523304,1.95,289.762374247345,0,1934.25135716893,0.0157486428310745,"c(680031.287940851, 4302662.81111497)","dam"
"Point.1148","CO02534 ASPAAS",-107.8006,37.5916,17013985,17013985,15.335,17.1068258878562,110.346677831827,1878.22847872367,13.4567715212763,"c(782489.120670726, 4165334.94955232)","dam"
"Point.1149","CO02707 MCPHEE",-108.572,37.5774,18384963,18384963,1445.844,19.7524295302619,1261.25980291391,556.142768487042,1445.28785723151,"c(714415.258474159, 4161682.27087583)","dam"
"Point.1150","CO02698 MIDDLE FORK",-108.1005,39.6433,1253440,1253440,14.254,357.974965956677,1642.76339573119,2503.91021484374,11.7500897851563,"c(749110.006431378, 4392001.88219856)","dam"
"Point.1151","CO02295 PITCH WASTEWATER TREATMENT",-106.3072,38.3999,9773563,9773563,7.823,42.0136205194357,1900.7827347328,5942.56638543443,1.88043361456557,"c(909831.926720882, 4260632.74634939)","dam"
"Point.1152","CO02536 GRANITE DAM",-107.8054,37.4793,17014661,17014661,19.046,8.39009173507385,408.613149869242,2083.69119768983,16.9623088023102,"c(782479.203215057, 4152836.94201323)","dam"
"Point.1153","CO00895 TERMINAL",-107.7828,37.5236,17014213,17014213,457.072,29.7490427687435,3995.23493314342,183.585832290125,456.88841416771,"c(784347.352071544, 4157820.13705274)","dam"
"Point.1154","CO01407 JUNE CREEK",-106.5605,39.6466,1320398,1320398,14.108,63.5077490150664,2437.31787770715,561.359958693377,13.5466400413066,"c(881033.594819069, 4397946.2194519)","dam"
"Point.1155","CO01408 SAPPINGTON",-106.8588,37.0885,17036325,17036325,12.432,680.855620355769,785.644573866278,763.477022357329,11.6685229776427,"c(867626.286694093, 4113180.78547582)","dam"
"Point.1156","CO01357 MERIDIAN LAKE PARK #1",-106.9872,38.9066,1332792,1332792,4.81,355.597945620982,3981.39270753636,833.734051721081,3.97626594827892,"c(848344.073739024, 4314124.71853898)","dam"
"Point.1157","CO01404 JOHNSON",-107.9681,37.2562,17014847,17014847,6.302,824.069829566883,2973.00568456703,1432.42777492953,4.86957222507047,"c(768892.164144103, 4128427.39672891)","dam"
"Point.1158","CO01405 GARDNER LAKE",-108.6122,39.0583,3178962,3178962,1.655,108.411542741051,749.55844885322,903.149706858227,0.751850293141773,"c(706703.804090005, 4325912.12624123)","dam"
"Point.1159","NM00624 SAN JUAN SOUTH POND 1",-108.4494,36.7996,17001806,17001806,2.423,210.490480272883,430.514649094552,2003.35995797292,0.419640042027077,"c(727611.081579215, 4075880.59574207)","dam"
"Point.1160","NM00628 SAN JUAN SOUTH POND 5",-108.4437,36.793,17001874,17001874,2.444,131.233369658479,729.510243514651,1723.08687291877,0.720913127081232,"c(728041.074859568, 4074834.92545633)","dam"
"Point.1161","NM00629 SAN JUAN NORTH POND 2",-108.4345,36.809,17001726,17001726,2.634,311.485393528385,2525.29112006752,122.175023668328,2.51182497633167,"c(728783.331394967, 4077057.55276652)","dam"
"Point.1162","NM00627 SAN JUAN SOUTH POND 4",-108.4464,36.7943,17001874,17001874,2.444,214.499636248692,468.339835979141,1984.25728045428,0.459742719545723,"c(727791.342264773, 4074887.39041567)","dam"
"Point.1163","NM00625 SAN JUAN SOUTH POND 2",-108.452,36.794,17001874,17001874,2.444,150.449564375228,0,2452.59711643342,0,"c(727345.931545999, 4074898.94060744)","dam"
"Point.1164","NM00630 SAN JUAN NORTH POND 3",-108.4316,36.809,17001756,17001756,39.215,120.105899347694,347.971701679098,848.536537090227,38.3664634629098,"c(729235.965946634, 4076786.57865293)","dam"
"Point.1165","NM00626 SAN JUAN SOUTH POND 3",-108.4496,36.794,17001874,17001874,2.444,187.414577778488,274.57754632264,2178.01957011078,0.265980429889221,"c(727600.73705535, 4074872.89741711)","dam"
"Point.1166","NM00519 APS ASH POND TAILINGS DAM NO. 6",-108.5106,36.6946,16968630,16968630,2.403,374.224731681959,880.821484432982,1542.38450519475,0.860615494805253,"c(722507.641763042, 4063523.91983033)","dam"
"Point.1167","NM00653 SAN JUAN NORTH POND 1",-108.4371,36.809,17001726,17001726,2.634,247.78833932983,2217.69897378922,429.767169946635,2.20423283005337,"c(728501.956414846, 4076962.90073595)","dam"
"Point.1168","UT00551 WHITE MESA TAILINGS NO. 3",-109.5049,37.5416,1399192,1399192,4.274,943.911321876527,0,4255.2172079037,0.018782792096296,"c(632020.858016945, 4155064.89053229)","dam"
"Point.1169","UT00454 BONANZA POWER RECYCLE POND",-109.2883,40.0899,5305702,5305702,1.756,298.378541847612,756.037544193909,997.145768432956,0.758854231567044,"c(645970.867756529, 4439433.62190357)","dam"
"Point.1170","UT00228 CASTLE VALLEY SP SVC DST -ORANGEVILLE",-111.0733,39.2266,4876611,4876611,8.412,666.026259038978,1847.06100237233,1248.3382842977,7.1636617157023,"c(493756.387900069, 4342586.47859013)","dam"
"Point.1171","UT00515 QUAIL CREEK DIVERSION",-113.2333,37.1993,10023948,10023948,1570.899,0.990608500317409,359.743085969626,1467.57549889461,1569.43142450111,"c(301795.917791457, 4119318.83956663)","dam"
"Point.1172","UT00394 BROWNS DRAW",-110.1199,40.4233,11980033,11980033,62.59,16.3818225153897,2556.51267623448,159.149819082283,62.4308501809177,"c(574671.077121593, 4475124.62731308)","dam"
"Point.1173","UT00452 BONANZA POWER SOUTH EVAPORATION POND",-109.285,40.0916,5305702,5305702,1.756,1.75133544750876,1010.39137050103,742.791942125833,1.01320805787417,"c(646201.144875696, 4439334.55413157)","dam"
"Point.1174","UT00554 TEASDALE DAM A",-111.4533,38.2566,4900849,4900849,7.123,5.80784541403142,24.4907560278381,1833.37560761027,5.28962439238973,"c(460335.170887823, 4234385.51288667)","dam"
"Point.1175","UT00393 KENS LAKE",-109.4283,38.4833,3379365,3379365,7.051,142.751261051621,4005.15787075201,3049.15139418512,4.00184860581488,"c(637005.390523741, 4260491.70581399)","dam"
"Point.1176","UT00390 COTTONWOOD",-109.7916,40.35,11984791,11984791,4.39,80.6452092896863,4010.32679860536,104.481130367013,4.28551886963299,"c(602700.258379986, 4467289.06761339)","dam"
"Point.1177","UT00514 QUAIL CREEK",-113.3799,37.1783,10024052,10024052,155.868,93.7855768193005,2919.60220399681,229.27301982473,155.638726980175,"c(288646.842616608, 4117252.36919615)","dam"
"Point.1178","UT00537 SHURTLIFF-BEHUNIN",-111.4216,37.9133,3277529,3277529,54.065,85.0778092554436,1088.72916915592,529.186234642144,53.5358137653579,"c(462909.700375965, 4196200.22661038)","dam"
"Point.1179","UT00555 TEASDALE DAM B",-111.4533,38.2566,4900849,4900849,7.123,5.80784541403142,24.4907560278381,1833.37560761027,5.28962439238973,"c(460335.170887823, 4234385.51288667)","dam"
"Point.1180","UT00518 FLAKE",-111.4333,37.9116,3277525,3277525,91.482,41.8454960811897,1081.30155114738,58.3922270884975,91.4236077729115,"c(461869.861893061, 4196095.59192801)","dam"
"Point.1181","UT00544 UTAH POWER & LIGHT - HUNTINGTON IRR.",-111.0633,39.3766,4876411,4876411,234.26,302.538827585537,2121.87336717073,2078.32332141818,232.181676678582,"c(494376.164133889, 4358322.49493768)","dam"
"Point.1182","UT00104 BLANDING WASTEWATER WINTER STORAGE",-109.4783,37.5716,1399380,1399380,3.514,23.7910938315653,10.548005965383,300.156721769659,3.21384327823034,"c(634354.950500996, 4159372.42980565)","dam"
"Point.1183","UT00217 CASTLE VALLEY SP SVC DST -EMERY TOWN UPR",-111.2549,38.9383,4894907,4894907,1.902,300.805181934802,944.535063907435,966.597980037757,0.935402019962242,"c(478034.612600969, 4310233.72204169)","dam"
"Point.1184","UT00543 UTAH POWER & LIGHT - HUNTER IRRIG.",-111.0233,39.165,4876703,4876703,83.258,175.251804930905,793.1424027893,2395.22370679129,80.8627762932087,"c(497981.705179867, 4335262.49736074)","dam"
"Point.1185","UT10155 BOR RED FLEET",-109.4216,40.5733,1392857,1392857,229.308,129.392245282107,251.260934265117,3439.71664897217,225.868283351028,"c(633718.331753108, 4492642.45014863)","dam"
"Point.1186","UT00789 GIBBONS POND",-109.8316,40.2716,11985223,11985223,21.576,301.75675554764,656.312864835267,2022.26547931736,19.5537345206826,"c(599329.658048512, 4458859.26733695)","dam"
"Point.1187","UT00517 RECAPTURE CREEK",-109.4383,37.6633,1399050,1399050,92.171,2.685794239395,309.335451202533,2288.78526229637,89.8822147377036,"c(637739.292592196, 4169605.93169636)","dam"
"Point.1188","UT00503 TONY M EVAPORATION POND",-110.7199,37.775,4885929,4885929,8.55,993.456861086379,7986.28842441808,518.483565519432,8.03151643448057,"c(525660.219572247, 4180866.39755545)","dam"
"Point.1189","UT00502 U. S. STEEL CORP. TAILINGS (LOWER)",-110.6837,39.5244,3909027,3909027,5.702,55.6744790332701,1492.73087617298,57.9005738880126,5.64409942611199,"c(527133.280755983, 4375039.0179544)","dam"
"Point.1190","UT00219 CASTLE VALLEY SP SVC DST -EMERY TOWN LWR",-111.255,38.9366,4894907,4894907,1.902,480.297857236273,973.148015578478,937.985028366715,0.964014971633285,"c(478061.545641203, 4310224.06221005)","dam"
"Point.1191","UT00400 PARIETTE EAST DIKE",-109.7549,40.0299,3895481,3895481,948.826,99.830734499274,612.09017826,1131.43682931365,947.694563170686,"c(606231.200515404, 4431918.03340882)","dam"
"Point.1192","UT00552 WHITE RIVER SHALE RETENTION",-109.1999,39.9416,5309152,5309152,8.379,15.1979725598089,275.534283962521,1820.62859310744,6.55837140689256,"c(653781.760169018, 4422814.89535179)","dam"
"Point.1193","UT00453 BONANZA POWER RAW WATER POND",-109.2816,40.0933,5305700,5305700,7.944,191.45168483832,904.679199120889,802.576907227784,7.14142309277222,"c(646309.651017613, 4439453.29528577)","dam"
"Point.1194","UT00451 BONANZA POWER NORTH EVAPORATION POND",-109.2849,40.0949,5305700,5305700,7.944,27.1166272264429,638.413338166901,1068.84276818177,6.87515723181823,"c(646228.384150372, 4439698.16525981)","dam"
"Point.1195","UT00349 LOYD`S LAKE(MONTICELLO)",-109.3583,37.855,3272696,3272696,28.671,12.4756195601789,80.2277793558067,1582.97887781179,27.0880211221882,"c(644414.291057609, 4191003.2651249)","dam"
"Point.1196","CO02707 MCPHEE - GREAT CUT DIKE",-108.5876,37.511,18384987,18384987,5.697,558.371469661859,3735.90581709738,1943.15566959243,3.75384433040757,"c(713770.776353942, 4154221.57760071)","dam"
"Point.1197","AZ10007 CAVE BUTTES",-112.0466,33.7169,20476130,20476130,378.813,123.121790581697,1075.50113027299,1343.01769382307,377.469982306177,"c(402904.122097881, 3731260.98738857)","dam"
"Point.1198","AZ00203 ADOBE",-112.1602,33.675,20416224,20416224,146.591,793.812609214037,7078.94261797419,3035.38423107403,143.555615768926,"c(392567.05703532, 3725940.44159517)","dam"
"Point.1199","WY01908 POND 1",-109.7867,41.46,3197450,3197450,83.511,299.438156912244,2006.7369891952,774.266101977742,82.7367338980223,"c(601332.46438039, 4590234.45975096)","dam"
"Point.1200","WY01904 NO. 3 TAILINGS",-109.7,41.7302,18315354,18315354,42.907,998.372956656941,3004.1747645243,1313.22193010888,41.5937780698911,"c(607671.265693852, 4621530.90769549)","dam"
"Point.1201","WY01716 JIM BRIDGER FGD SPENT LIQUOR POND NO. 1",-108.8064,41.7561,3388381,3388381,6.533,420.360327227351,5642.65353475914,931.408819043271,5.60159118095673,"c(682263.360207571, 4624614.67717866)","dam"
"Point.1202","WY01508 JIM BRIDGER PROJECT EVAPORATION POND",-108.7733,41.7502,3388387,3388387,5.253,57.6841886921718,3723.2218363992,1532.42098594712,3.72057901405288,"c(685123.411167015, 4624494.50505118)","dam"
"Point.1203","WY01692 HICKEY",-110.4167,41.135,3196396,3196396,6.5,334.252352256228,1825.62331169568,1479.87896940362,5.02012103059638,"c(548630.00109889, 4553835.00965821)","dam"
"Point.1204","AZ00208 JACQUES MARSH",-109.9769,34.1869,21756068,21756068,71.49,510.499256997155,2124.84036902141,836.061511018289,70.6539384889817,"c(594720.413507776, 3783602.70418361)","dam"
"Point.1205","AZ00246 PHOENIX CEMENT DAM #1",-112.0786,34.78,20451672,20451672,15.687,114.263164861095,2388.23225500503,501.179569174134,15.1858204308259,"c(401402.649097416, 3849244.77539806)","dam"
"Point.1206","AZ00197 LOWER CHASE CREEK",-109.325,33.065,21357105,21357105,47.84,175.109497015294,1569.88757026655,2949.26213355168,44.8907378664483,"c(656235.144950796, 3659623.49632266)","dam"
"Point.1207","AZ00205 SIGNAL BUTTE FRS",-111.5955,33.4408,21269624,21269624,11.797,442.797765296817,738.401706428399,3528.21173158659,8.26878826841341,"c(444338.455078828, 3700630.22063237)","dam"
"Point.1208","AZ00207 SCHOENS",-110.1005,34.4141,21754766,21754766,406.793,9.29568329516979,1805.80154700437,1205.21291244732,405.587787087553,"c(582654.627165554, 3808443.16776721)","dam"
"Point.1209","AZ00182 CLEAR CREEK #2",-110.6405,34.9802,21746207,21746207,1200.573,10.2288650562611,1350.17765578507,1748.55109233427,1198.82444890767,"c(532804.294356116, 3870911.79912105)","dam"
"Point.1210","AZ00217 MURPHY RESERVOIR",-110.8311,32.2811,15894048,15894048,45.486,479.04072086341,357.412815818198,2523.11648745535,42.9628835125446,"c(515443.640858414, 3571736.9025715)","dam"
"Point.1211","AZ00198 PALO VERDE EVAPORATION POND #2",-112.8583,33.3636,20395555,20395555,5.621,641.997801882833,2330.6424002164,3270.42812560382,2.35057187439618,"c(327710.607806806, 3692915.47329072)","dam"
"Point.1212","CO02878 AMBER",-107.9812,37.2557,17014847,17014847,6.302,727.694364867726,1603.83654680625,2801.59691269031,3.50040308730969,"c(767562.257250869, 4128218.22363479)","dam"
"Point.1213","CO02706 RIDGWAY",-107.7585,38.2366,9769294,9769294,341.353,1.85417048092342,709.568061474738,674.141351201526,340.678858648798,"c(783715.26999147, 4237038.21610721)","dam"
"Point.1214","CO02702 STAGECOACH",-106.8306,40.2851,1358238,1358238,548.315,0.712003793070633,1616.37312700721,867.782355681648,547.447217644318,"c(854465.571006265, 4467749.17470272)","dam"
"Point.1215","CO02593 WINDY GAP",-105.9844,40.1083,1234225,1234225,1176.429,18.03461346195,81.4559446582528,1871.82479653359,1174.55717520347,"c(927558.530649634, 4451836.85802772)","dam"
"Point.1216","CO02579 SPITZLEY",-107.2561,40.6333,1353002,1353002,2.976,117.478293926324,2194.85103186623,791.892400310274,2.18410759968973,"c(816625.414349414, 4504676.87760457)","dam"
"Point.1217","CO02752 WOLF MOUNTAIN",-107.0894,40.5694,1352506,1352506,0.222,61.8684629163255,0,223.659363706225,0,"c(831013.303607572, 4498354.35181723)","dam"
"Point.1218","CO02573 LAKE GLORIA",-107.5066,40.0279,1343216,1343216,19.106,320.824864531833,3225.46755646136,359.075310921294,18.7469246890787,"c(798426.953565887, 4436689.39647639)","dam"
"Point.1219","CO02725 SADDLE POND",-106.8461,39.2422,1327431,1327431,2.614,507.970953786227,976.702053993778,1655.48003602937,0.958519963970625,"c(858748.457412202, 4351426.62698233)","dam"
"Point.1220","CO02611 FOLLY POND",-106.8838,40.3499,1357562,1357562,5.033,770.255485360682,4347.80930932113,679.232989303995,4.35376701069601,"c(848847.644311436, 4474862.96096499)","dam"
